Expression value	RPKM	Expression value	RPKM	Expression value	RPKM
0.57409210702477	0.57409210702477	0	0	0	0
2.7607076323103	2.7607076323103	0	0	0	0
0.2195650514586	0.2195650514586	0	0	0.0623321581976213	0.0623321581976213
0.38867105382422	0.38867105382422	0	0	0.044135813879061	0.044135813879061
0.77390861777368	0.77390861777368	0.061922835655419	0.061922835655419	0.106713535854231	0.106713535854231
0.36101561345596	0.36101561345596	0.26960249985359	0.26960249985359	0.0819907619368711	0.0819907619368711
0.41941045352346	0.41941045352346	0	0	0.0381011583620849	0.0381011583620849
0.38746773786811	0.38746773786811	0	0	0.0439991704924385	0.0439991704924385
0.55307105765139	0.55307105765139	0	0	0.0448602653695002	0.0448602653695002
0.1208031653778	0.1208031653778	0	0	0.0377241922682515	0.0377241922682515
0.97775061977656	0.97775061977656	0	0	0.0555145783947564	0.0555145783947564
0.36046105798214	0.36046105798214	0	0	0.0573053712462002	0.0573053712462002
2.4301374627456	2.4301374627456	0.81665999955651	0.81665999955651	0.179371375628883	0.179371375628883
0	0	0	0	0	0
4.0663130468686	4.0663130468686	1.2652824902876	1.2652824902876	0.474579500501023	0.474579500501023
1.2673628286724	1.2673628286724	0.70983949328541	0.70983949328541	0.323811616763339	0.323811616763339
0.77734210764845	0.77734210764845	0.87076583803645	0.87076583803645	0	0
0.50874828996504	0.50874828996504	0	0	0.144428171433513	0.144428171433513
1.9713996236145	1.9713996236145	0.99731006043402	0.99731006043402	0.736583674310915	0.736583674310915
1.8962436262333	1.8962436262333	1.4160939386249	1.4160939386249	0.215329273773601	0.215329273773601
0	0	0	0	0.0732563508714312	0.0732563508714312
1.3688508676872	1.3688508676872	0.43810406226209	0.43810406226209	0.288675807652734	0.288675807652734
0.6045994170599	0.6045994170599	0.67726231847279	0.67726231847279	0.326114624773062	0.326114624773062
1.0429339944283	1.0429339944283	0.77885166624371	0.77885166624371	1.22378803927996	1.22378803927996
0.21879734148846	0.21879734148846	0	0	0.0532407545044617	0.0532407545044617
0.52146699721417	0.52146699721417	0.25034517843548	0.25034517843548	0.11843110057548	0.11843110057548
0.39405566540113	0.39405566540113	0	0	0.0178989068879819	0.0178989068879819
0	0	0	0	0.0415547721317475	0.0415547721317475
0.30084634454663	0.30084634454663	0	0	0.0854070436842407	0.0854070436842407
0	0	0	0	0.0261245074798854	0.0261245074798854
0.32478913321298	0.32478913321298	0	0	0.0245877717457745	0.0245877717457745
1.8603687468181	1.8603687468181	0.37890081060505	0.37890081060505	0.288075650048466	0.288075650048466
0	0	0	0	0	0
0.46698537063955	0.46698537063955	0.34873955204942	0.34873955204942	0.141410269343857	0.141410269343857
0	0	0	0	0.0645987821320802	0.0645987821320802
0.37247642658155	0.37247642658155	0	0	0.0422968216341001	0.0422968216341001
0.38249412998594	0.38249412998594	0	0	0.0347475111712901	0.0347475111712901
0.79545813134364	0.79545813134364	0	0	0	0
0.071271115792369	0.071271115792369	0	0	0.0809324149718545	0.0809324149718545
5.7635826007882	5.7635826007882	4.3041802608205	4.3041802608205	2.99194359348582	2.99194359348582
0.69952889870193	0.69952889870193	0.28494573155258	0.28494573155258	0.288856342867025	0.288856342867025
0.61349058495784	0.61349058495784	0	0	0	0
0.20449686165261	0.20449686165261	0	0	0.104498029919542	0.104498029919542
0.18905147935257	0.18905147935257	0	0	0.0214678732160992	0.0214678732160992
0.28357721902885	0.28357721902885	0	0	0.0214678732160992	0.0214678732160992
0.20584223574243	0.20584223574243	0	0	0.0818109576343779	0.0818109576343779
5.0536469088689	5.0536469088689	2.4142551649597	2.4142551649597	1.44311531105039	1.44311531105039
0.19195104191933	0.19195104191933	0	0	0.0435942701504836	0.0435942701504836
0.46698537063955	0.46698537063955	0	0	0.0530288510039465	0.0530288510039465
1.6515670293	1.6515670293	0.41112404669756	0.41112404669756	0.177125692942801	0.177125692942801
0.79301432756071	0.79301432756071	0.080756509172735	0.080756509172735	0.188289076951801	0.188289076951801
0.15936173089737	0.15936173089737	0.11900959246508	0.11900959246508	0.0301607217085264	0.0301607217085264
0.853309631805	0.853309631805	0	0	0.0322993910660401	0.0322993910660401
0.6031425509947	0.6031425509947	0	0	0.0171225687579008	0.0171225687579008
2.4671556857444	2.4671556857444	0.75372741894553	0.75372741894553	0.382035808308001	0.382035808308001
3.3741982172681	3.3741982172681	1.3744441169007	1.3744441169007	3.74451273878357	3.74451273878357
0.13201696132004	0.13201696132004	0	0	0.119930228430866	0.119930228430866
0	0	0	0	0	0
1.0891399308903	1.0891399308903	0.22182484165169	0.22182484165169	0.146164965900118	0.146164965900118
0.76545614269969	0.76545614269969	0	0	0.0869219086792517	0.0869219086792517
0.49889781054658	0.49889781054658	0	0	0.0647459319774836	0.0647459319774836
1.728619880268	1.728619880268	0.96818577295489	0.96818577295489	0.490736604594532	0.490736604594532
0.4213874724963	0.4213874724963	0	0	0.0478509497274668	0.0478509497274668
1.3091221687385	1.3091221687385	0.29329142243487	0.29329142243487	0.118926628192951	0.118926628192951
8.2302515635472	8.2302515635472	4.4633566259687	4.4633566259687	2.2252190087251	2.2252190087251
0.25290547209001	0.25290547209001	0.080943013812857	0.080943013812857	0.135388902505457	0.135388902505457
0.90689912558986	0.90689912558986	0	0	0.102983565717809	0.102983565717809
1.3465730054644	1.3465730054644	1.0647592399281	1.0647592399281	1.30424123418567	1.30424123418567
0.32934757718789	0.32934757718789	0.18446486832088	0.18446486832088	0.186996474592864	0.186996474592864
0.20893502392554	0.20893502392554	0	0	0.0296572038168983	0.0296572038168983
0.24571743324228	0.24571743324228	0.18349908366998	0.18349908366998	0.0744069741835479	0.0744069741835479
0.63853101699694	0.63853101699694	0.17881798459677	0.17881798459677	0.199399301989329	0.199399301989329
0.65696629570289	0.65696629570289	0.091990354280753	0.091990354280753	0.205156237217368	0.205156237217368
1.0529622059132	1.0529622059132	0.112334374939	0.112334374939	0.153732678631633	0.153732678631633
0.46524936554424	0.46524936554424	0	0	0.105663435457678	0.105663435457678
1.4280838927857	1.4280838927857	0.29085746872172	0.29085746872172	0.221136909788241	0.221136909788241
6.7553679184563	6.7553679184563	2.1905203113104	2.1905203113104	2.03889906104378	2.03889906104378
0.81905811080759	0.81905811080759	0.55049725100995	0.55049725100995	0.204619179004757	0.204619179004757
0.41441085871325	0.41441085871325	0	0	0.0470587154604558	0.0470587154604558
0.46467356187401	0.46467356187401	0.17350655931172	0.17350655931172	0.158298995818711	0.158298995818711
0	0	0	0	0.0102095776358173	0.0102095776358173
0	0	0	0	0	0
0.1964710821529	0.1964710821529	0	0	0.044620822822787	0.044620822822787
2.8124062771101	2.8124062771101	0	0	0.399205956996001	0.399205956996001
0.4213874724963	0.4213874724963	0.23601565643749	0.23601565643749	0.0239254748637334	0.0239254748637334
0.57673769277143	0.57673769277143	0.64605207338188	0.64605207338188	0.0654918528528002	0.0654918528528002
1.651436139537	1.651436139537	0.69996654740876	0.69996654740876	0.344649707808816	0.344649707808816
0.55871463987232	0.55871463987232	0.43810406226209	0.43810406226209	0.0824788021864953	0.0824788021864953
1.4899057063262	1.4899057063262	0.58051055869096	0.58051055869096	0.213323100415462	0.213323100415462
0.3800164352168	0.3800164352168	0.14189605255452	0.14189605255452	0.280494711889296	0.280494711889296
4.679832026281	4.679832026281	1.348012499268	1.348012499268	0.569380291228271	0.569380291228271
4.1717359777133	4.1717359777133	0.38942583312186	0.38942583312186	0.927710287841263	0.927710287841263
1.4062031385551	1.4062031385551	0.39380140428053	0.39380140428053	0.372592226529601	0.372592226529601
1.1274962101928	1.1274962101928	0	0	1.40836984468139	1.40836984468139
0.96435677567003	0.96435677567003	1.2002851020879	1.2002851020879	0.24335157652496	0.24335157652496
0.35155078463876	0.35155078463876	0	0	0.0532274609328002	0.0532274609328002
0.050709918691815	0.050709918691815	0.11360883300151	0.11360883300151	0.0460672028170426	0.0460672028170426
2.1332740795125	2.1332740795125	0	0	0	0
1.6467378859395	1.6467378859395	0	0	0.160282692508169	0.160282692508169
0.38547868377228	0.38547868377228	0	0	0.131319906182258	0.131319906182258
1.422182719675	1.422182719675	0	0	0.12112271649765	0.12112271649765
0	0	0.29955833317066	0.29955833317066	0.0607338977310156	0.0607338977310156
0	0	0	0	0	0
0	0	0	0	0.277950542166944	0.277950542166944
0.39857350105541	0.39857350105541	0.22323773873227	0.22323773873227	0.248931612674577	0.248931612674577
0.31340253588831	0.31340253588831	0.11702278791642	0.11702278791642	0.0889716114506948	0.0889716114506948
0.45565077426481	0.45565077426481	0	0	0.232837843364415	0.232837843364415
0.284436543935	0.284436543935	0.13655191551026	0.13655191551026	0.0461419872372002	0.0461419872372002
1.3603486883848	1.3603486883848	0.40635739108368	0.40635739108368	0.0926852091460281	0.0926852091460281
0.50874828996504	0.50874828996504	0.56989146310515	0.56989146310515	0.11554253714681	0.11554253714681
0	0	0.58413874968278	0.58413874968278	0.133234988147415	0.133234988147415
3.0622317283215	3.0622317283215	0.59656723371859	0.59656723371859	1.6328373015513	1.6328373015513
0.19555012395531	0.19555012395531	0	0	0.0444116627158052	0.0444116627158052
0.19433552691211	0.19433552691211	0.21769145950911	0.21769145950911	0.0331018604092958	0.0331018604092958
0.63690625613944	0.63690625613944	0	0	0.0180810840573253	0.0180810840573253
0.24317113859728	0.24317113859728	0.27239630814223	0.27239630814223	0.124260610707434	0.124260610707434
0.46698537063955	0.46698537063955	0	0	0.0265144255019732	0.0265144255019732
0.39857350105541	0.39857350105541	0	0	0.0113150733033898	0.0113150733033898
0.69374766813415	0.69374766813415	0	0	0.110290603640137	0.110290603640137
0.37878958635412	0.37878958635412	0	0	0.0344109735328272	0.0344109735328272
0	0	0.22982508184241	0.22982508184241	0.0815427249863964	0.0815427249863964
0	0	0	0	0.0315349084372581	0.0315349084372581
0	0	0	0	0	0
0.49927691222633	0.49927691222633	0	0	0.0566957396371981	0.0566957396371981
0.24973333960086	0.24973333960086	0	0	0.0283586443795335	0.0283586443795335
0.7449528531631	0.7449528531631	0.38514642836227	0.38514642836227	0.182201693193047	0.182201693193047
0.31604060437222	0.31604060437222	0	0	0	0
78.364633777286	78.364633777286	33.752638290358	33.752638290358	14.1066545676228	14.1066545676228
0.66101450351092	0.66101450351092	0.32909225334241	0.32909225334241	0.291907642263508	0.291907642263508
0.70310156927753	0.70310156927753	0.26253426952035	0.26253426952035	0.186296113264801	0.186296113264801
0.1191924565061	0.1191924565061	0.13351742849892	0.13351742849892	0.121814846306208	0.121814846306208
0	0	0	0	0.0240063041707055	0.0240063041707055
1.1429413637571	1.1429413637571	0.48011404083516	0.48011404083516	0.0648937537399893	0.0648937537399893
0.5637481050964	0.5637481050964	0	0	0.0640168111218813	0.0640168111218813
0	0	0	0	0.046749118648216	0.046749118648216
0.2986923134401	0.2986923134401	0	0	0.0169591074809757	0.0169591074809757
0.16295843662943	0.16295843662943	0.12169557285058	0.12169557285058	0.0308414324415314	0.0308414324415314
0.34599705976295	0.34599705976295	0	0	0.0449027869480494	0.0449027869480494
1.2407318209578	1.2407318209578	0.7251377582269	0.7251377582269	0.134766424792788	0.134766424792788
0.43056908026858	0.43056908026858	0	0	0.0271630964622661	0.0271630964622661
1.0038936844765	1.0038936844765	0.62474732586394	0.62474732586394	0.158330348362942	0.158330348362942
0.36381418410291	0.36381418410291	0	0	0.0413131746193536	0.0413131746193536
10.86649790602	10.86649790602	7.303483289447	7.303483289447	6.81652538162585	6.81652538162585
0.51432361369069	0.51432361369069	0.19204561633407	0.19204561633407	0.165479072036973	0.165479072036973
3.7007335286167	3.7007335286167	0	0	0.229221484984801	0.229221484984801
0.39688820083954	0.39688820083954	0	0	0.112672294416419	0.112672294416419
0	0	0	0	0.0793951512237858	0.0793951512237858
0	0	0	0	0.0438633705835113	0.0438633705835113
0.61590590222146	0.61590590222146	0	0	0.0979154768537437	0.0979154768537437
0.1824374334277	0.1824374334277	0.20436341096774	0.20436341096774	0.0207168105962939	0.0207168105962939
0.10446751196277	0.10446751196277	0.23404557583283	0.23404557583283	0.112697374504213	0.112697374504213
1.0429339944283	1.0429339944283	0.70096649961934	0.70096649961934	0.284234641381153	0.284234641381153
0.43335207524723	0.43335207524723	0.19417354560093	0.19417354560093	0.167312635162036	0.167312635162036
0.51654749724045	0.51654749724045	0.082661143823035	0.082661143823035	0.23881743158499	0.23881743158499
0.52881160280873	0.52881160280873	0.98727676002724	0.98727676002724	0.230190026470652	0.230190026470652
0.3128801983285	0.3128801983285	0	0	0.0177646650863221	0.0177646650863221
1.5262448698951	1.5262448698951	0	0	0	0
0.15802030218611	0.15802030218611	0	0	0.0717764245912003	0.0717764245912003
0.71761513378096	0.71761513378096	0.24115819941032	0.24115819941032	0.187425365589636	0.187425365589636
0.66570254963511	0.66570254963511	0.74570904214823	0.74570904214823	0.0566957396371981	0.0566957396371981
0.56887308787	0.56887308787	0.39827642023826	0.39827642023826	0.185721498629731	0.185721498629731
0	0	0	0	0.0772376742883568	0.0772376742883568
0	0	0	0	0	0
1.6082627016886	1.6082627016886	0.32755443907446	0.32755443907446	0.307146078595288	0.307146078595288
0	0	0	0	0.173919798047908	0.173919798047908
2.1447432949938	2.1447432949938	0.28264778210457	0.28264778210457	0.601706398085102	0.601706398085102
1.4385296474874	1.4385296474874	0	0	0.313093714165063	0.313093714165063
2.3328786717476	2.3328786717476	0.30744144720146	0.30744144720146	0.99731453116194	0.99731453116194
0.78220049582125	0.78220049582125	0	0	0.0888233254316103	0.0888233254316103
3.1741469395645	3.1741469395645	1.0158934777092	1.0158934777092	1.01953730060631	1.01953730060631
0.38786801445682	0.38786801445682	0	0	0.0146815413936546	0.0146815413936546
0.504645481175	0.504645481175	0.14132389105229	0.14132389105229	0.0501421998404252	0.0501421998404252
0.16958276332168	0.16958276332168	0	0	0.00962854476223418	0.00962854476223418
0.49927691222633	0.49927691222633	0	0	0.018898579879066	0.018898579879066
0.68764878753517	0.68764878753517	0.38514642836227	0.38514642836227	0.653973934496472	0.653973934496472
0	0	0	0	0.0377971597581321	0.0377971597581321
0	0	0	0	0.0203024743843681	0.0203024743843681
0.16776418140938	0.16776418140938	0.093963337750582	0.093963337750582	0.0762023167241697	0.0762023167241697
0.94454399495396	0.94454399495396	0	0	0.187702121666799	0.187702121666799
0.20383074809674	0.20383074809674	0.22832785003887	0.22832785003887	0.0578653585873683	0.0578653585873683
1.4552567364116	1.4552567364116	0.6986377072618	0.6986377072618	0.483954331255285	0.483954331255285
8.5853464294502	8.5853464294502	3.7020044756016	3.7020044756016	3.12462306684792	3.12462306684792
1.1042830529241	1.1042830529241	0	0	0.0835984239356332	0.0835984239356332
1.9852804462468	1.9852804462468	1.2453719536384	1.2453719536384	0.495967806978535	0.495967806978535
3.02787288705	3.02787288705	0.25124247298184	0.25124247298184	0.356566754420801	0.356566754420801
10.208163077602	10.208163077602	4.0594307889864	4.0594307889864	3.32109399493068	3.32109399493068
10.374448681419	10.374448681419	5.1650163129846	5.1650163129846	1.60816968149863	1.60816968149863
0.72762836820581	0.72762836820581	0.32603093005551	0.32603093005551	0.214828508020639	0.214828508020639
1.1075405250566	1.1075405250566	1.2406486718926	1.2406486718926	0.565953931953623	0.565953931953623
1.422182719675	1.422182719675	0.26551761349217	0.26551761349217	0.726736298985903	0.726736298985903
4.0589863566941	4.0589863566941	2.3207674649559	2.3207674649559	1.52680094525687	1.52680094525687
1.858694247496	1.858694247496	0	0	0.105532663879141	0.105532663879141
0.69787404831636	0.69787404831636	0.26058234186593	0.26058234186593	0.369822024101872	0.369822024101872
0.89840756074351	0.89840756074351	0.087511423173451	0.087511423173451	0.283879791641601	0.283879791641601
0.95132492735017	0.95132492735017	0	0	0.120031520853527	0.120031520853527
6.3150131772725	6.3150131772725	1.9292655952826	1.9292655952826	0.749701462358546	0.749701462358546
1.2902276219732	1.2902276219732	0	0	0	0
0.40112845939551	0.40112845939551	0	0	0.0455504232982617	0.0455504232982617
0.088886419979688	0.088886419979688	0	0	0.0403742388325501	0.0403742388325501
0	0	0	0	0	0
0.36381418410291	0.36381418410291	0.27169244171292	0.27169244171292	0.0550842328258048	0.0550842328258048
0.38508332101969	0.38508332101969	0	0	0.0218642031831656	0.0218642031831656
0	0	0.23601565643749	0.23601565643749	0.0598136871593335	0.0598136871593335
0.53636605427743	0.53636605427743	0	0	0.263932166996785	0.263932166996785
1.5052655589687	1.5052655589687	0	0	0.268606619861914	0.268606619861914
0.66926245631765	0.66926245631765	0.18742419775918	0.18742419775918	0.113997850821318	0.113997850821318
0	0	0	0	0	0
0	0	0	0	0.0151188639032528	0.0151188639032528
0.83657807039706	0.83657807039706	1.3119693843143	1.3119693843143	0.940482269275874	0.940482269275874
0.61590590222146	0.61590590222146	0.55194212568452	0.55194212568452	1.20296157277456	1.20296157277456
0.52774973212036	0.52774973212036	0.08445379513486	0.08445379513486	0.0770515594105535	0.0770515594105535
0.48887530988828	0.48887530988828	0	0	0.0555145783947564	0.0555145783947564
0.62264716085274	0.62264716085274	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0.0355293301726441	0.0355293301726441
0.14205684373598	0.14205684373598	0	0	0.0322627288741377	0.0322627288741377
0.65183374651771	0.65183374651771	0	0	0	0
0	0	0	0	0.0899476713231497	0.0899476713231497
0	0	0	0	0	0
0.38627184978827	0.38627184978827	0	0	0.0438633705835113	0.0438633705835113
0	0	0	0	0	0
0.38722796822834	0.38722796822834	0	0	0	0
0	0	0	0	0	0
0.15882243569975	0.15882243569975	0	0	0.0541055789431129	0.0541055789431129
0	0	0	0	0	0
1.6253516796286	1.6253516796286	0	0	0	0
0	0	0	0	0.113693856552461	0.113693856552461
0	0	0	0	0	0
0	0	0	0	0	0
0.78220049582125	0.78220049582125	0.21905203113104	0.21905203113104	0.0888233254316103	0.0888233254316103
0	0	0	0	0.109321015915828	0.109321015915828
1.41300734729	1.41300734729	0.90447290273463	0.90447290273463	0.0916885939939203	0.0916885939939203
0.81117088455537	0.81117088455537	0.51923444416247	0.51923444416247	0.0921130782253737	0.0921130782253737
0	0	0	0	0.0496913708708309	0.0496913708708309
1.9014818682948	1.9014818682948	0.38727430918196	0.38727430918196	0.372959819491844	0.372959819491844
0.94632952235463	0.94632952235463	0.13250784491859	0.13250784491859	0.107461112053366	0.107461112053366
0.625760396657	0.625760396657	0.23365549987311	0.23365549987311	0.355293301726441	0.355293301726441
0.69090264615126	0.69090264615126	0.44225015748854	0.44225015748854	0.246575792996268	0.246575792996268
0.29656890836825	0.29656890836825	0.664423222388	0.664423222388	0.134708360844148	0.134708360844148
0.61349058495784	0.61349058495784	0.13744441169007	0.13744441169007	0.195062989183144	0.195062989183144
0.6568095766438	0.6568095766438	0.13377223275178	0.13377223275178	0.108486504343952	0.108486504343952
0.59033999684623	0.59033999684623	0	0	0.192729857068588	0.192729857068588
0.58591797439794	0.58591797439794	0	0	0.172989248031601	0.172989248031601
1.3457212831333	1.3457212831333	0	0	0.216486958041201	0.216486958041201
0.23262468277212	0.23262468277212	0	0	0.0264158588644194	0.0264158588644194
1.4601075921997	1.4601075921997	0.23365549987311	0.23365549987311	0.260548421266057	0.260548421266057
1.2161421136443	1.2161421136443	0.74307402786502	0.74307402786502	0.389190542527197	0.389190542527197
0.20024332693024	0.20024332693024	0.11215463993909	0.11215463993909	0.125063242207707	0.125063242207707
2.4254278940194	2.4254278940194	1.766000871134	1.766000871134	1.07414254010319	1.07414254010319
4.7720454652225	4.7720454652225	3.8581047392842	3.8581047392842	2.88381300605546	2.88381300605546
0.51376058838834	0.51376058838834	0	0	0.186689419626373	0.186689419626373
3.2281290303734	3.2281290303734	0.74176349166068	0.74176349166068	0.479363978519802	0.479363978519802
0.063080685146875	0.063080685146875	0	0	0.01432634281155	0.01432634281155
6.5687555450182	6.5687555450182	1.5490972367278	1.5490972367278	1.07962053010797	1.07962053010797
5.5138723475924	5.5138723475924	2.8728135230301	2.8728135230301	0.77174364719268	0.77174364719268
0.98213515170381	0.98213515170381	0.62866950638506	0.62866950638506	0.286783830989953	0.286783830989953
0.18085560597023	0.18085560597023	0	0	0.0410743701417851	0.0410743701417851
0	0	0	0	0	0
0.22401923508007	0.22401923508007	0	0	0.101754644885854	0.101754644885854
0.30847343497176	0.30847343497176	0.19745535200545	0.19745535200545	0.105086751214863	0.105086751214863
1.0083053266446	1.0083053266446	0.2738150389138	0.2738150389138	0.249815602776404	0.249815602776404
0.15902424311487	0.15902424311487	0.17813634043694	0.17813634043694	0.117377710862611	0.117377710862611
2.351122877613	2.351122877613	0.40518294775684	0.40518294775684	0.123223110425355	0.123223110425355
8.2336894296974	8.2336894296974	5.2265046024249	5.2265046024249	1.86996474592864	1.86996474592864
0.42177477715852	0.42177477715852	0	0	0.0522490149597708	0.0522490149597708
0.3670148954	0.3670148954	0.20556202334878	0.20556202334878	0.666826138137602	0.666826138137602
0	0	0	0	0	0
0	0	0	0	0	0
0	0	0	0	0.00683256349473925	0.00683256349473925
0.3037671828432	0.3037671828432	0	0	0.0275955962505974	0.0275955962505974
0.063723054649389	0.063723054649389	0	0	0.0506528128734234	0.0506528128734234
0.284436543935	0.284436543935	0	0	0.11843110057548	0.11843110057548
0.38156121747378	0.38156121747378	0	0	0.194978031435242	0.194978031435242
0.53636605427743	0.53636605427743	0.30041421412257	0.30041421412257	0.0507561859609202	0.0507561859609202
0.079411217849873	0.079411217849873	0	0	0.0360703859620753	0.0360703859620753
2.2509366786223	2.2509366786223	0	0	0.178924684322668	0.178924684322668
0.44857376104444	0.44857376104444	0	0	0.0509381077744002	0.0509381077744002
0.51715735260909	0.51715735260909	0.2896555783551	0.2896555783551	0.0880892483619276	0.0880892483619276
0.79210176792025	0.79210176792025	0	0	0	0
2.7867871915899	2.7867871915899	1.9865447357633	1.9865447357633	0.733601554172004	0.733601554172004
0.12164859966116	0.12164859966116	0.16352251157527	0.16352251157527	0.0221022271680523	0.0221022271680523
0.24067707563731	0.24067707563731	0	0	0	0
0.16958276332168	0.16958276332168	0	0	0.0481427238111709	0.0481427238111709
0	0	0	0	0	0
3.4764466480944	3.4764466480944	0	0	0.131590111750534	0.131590111750534
1.2883302284115	1.2883302284115	0	0	0.188096453855175	0.188096453855175
0.82992095047348	0.82992095047348	0	0	0.0376969020399407	0.0376969020399407
4.7326416553891	4.7326416553891	0.58904747867171	0.58904747867171	0.80612765937932	0.80612765937932
1.1840649707386	1.1840649707386	0.32154426588043	0.32154426588043	0.203723223466996	0.203723223466996
0.81798744661046	0.81798744661046	0	0	0.0928871377062591	0.0928871377062591
0.20584223574243	0.20584223574243	0	0	0.0934982372964319	0.0934982372964319
0	0	0	0	0	0
0.80413135084428	0.80413135084428	0	0	0.107916189776723	0.107916189776723
0.32676783115248	0.32676783115248	0	0	0.0742127000995178	0.0742127000995178
0.19992344941118	0.19992344941118	0	0	0.0454048947893216	0.0454048947893216
0.11214344026111	0.11214344026111	0.25124247298184	0.25124247298184	0	0
0.67528100358669	0.67528100358669	0	0	0.0511213383779052	0.0511213383779052
5.5405868454005	5.5405868454005	1.1682774993656	1.1682774993656	1.1843110057548	1.1843110057548
2.2348585594893	2.2348585594893	1.8775888382661	1.8775888382661	0.539284475834777	0.539284475834777
0.6628817761197	0.6628817761197	0.29701970322853	0.29701970322853	0.120438407364895	0.120438407364895
0	0	0	0	0	0
1.1274962101928	1.1274962101928	0	0	0.0320084055609407	0.0320084055609407
0	0	0	0	0.042806421894752	0.042806421894752
1.5018249519768	1.5018249519768	0.93462199949245	0.93462199949245	0.161066296782653	0.161066296782653
0.48887530988828	0.48887530988828	0.36508671855174	0.36508671855174	0.0832718675921347	0.0832718675921347
0.52881160280873	0.52881160280873	0.3949107040109	0.3949107040109	0.0500413101023157	0.0500413101023157
0.3624094961334	0.3624094961334	0.27064343614646	0.27064343614646	0.123460992877914	0.123460992877914
0.17479340688743	0.17479340688743	0	0	0.0396975756118929	0.0396975756118929
0.10292111787122	0.10292111787122	0	0	0.023374559324108	0.023374559324108
1.2167563268331	1.2167563268331	0	0	0.0690848086690302	0.0690848086690302
0.50978443719511	0.50978443719511	0.14276303454569	0.14276303454569	0.0144722322495495	0.0144722322495495
1.217432678321	1.217432678321	0.40912441612024	0.40912441612024	0.359440694353598	0.359440694353598
